src_ip,dst_ip,dst_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,label,timestamp,external_connection,traffic_spike,device_name,risk_level
192.168.1.195,195.113.144.201,123,udp,,,,,S0,Benign,2018-12-21 17:18:56.458240032,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:19:54.740994930,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.142972,0.0,0.0,S0,Malicious,2018-12-21 17:19:57.518161058,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.010174,75.0,243.0,S3,Malicious,2018-12-21 17:15:03.221041918,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:04.741039991,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.140968,0.0,0.0,S0,Malicious,2018-12-21 17:20:07.520205975,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001746,48.0,48.0,SF,Benign,2018-12-21 17:19:19.458122015,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:14.741101027,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.13896,0.0,0.0,S0,Malicious,2018-12-21 17:20:17.522001028,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.081307,75.0,243.0,S3,Malicious,2018-12-21 17:15:24.189835072,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.164345,75.0,243.0,S3,Malicious,2018-12-21 17:15:26.226665974,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:24.741133928,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.136971,0.0,0.0,S0,Malicious,2018-12-21 17:20:27.524044037,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:34.740932941,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.134699,0.0,0.0,S0,Malicious,2018-12-21 17:20:37.526354074,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.09929,75.0,243.0,S3,Malicious,2018-12-21 17:15:47.351876974,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:44.740976095,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.127975,0.0,0.0,S0,Malicious,2018-12-21 17:20:48.573039055,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:20:55.780945063,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.126219,0.0,0.0,S0,Malicious,2018-12-21 17:20:58.574846983,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:05.780975103,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.124215,0.0,0.0,S0,Malicious,2018-12-21 17:21:08.576879978,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:15.781018972,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.022487,48.0,48.0,SF,Benign,2018-12-21 17:20:23.458117008,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.115709,0.0,0.0,S0,Malicious,2018-12-21 17:21:18.585433960,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:25.781066895,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.141209,0.0,0.0,S0,Malicious,2018-12-21 17:21:30.719747066,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.077132,75.0,234.0,S3,Malicious,2018-12-21 17:16:39.423912048,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.100805,75.0,243.0,S3,Malicious,2018-12-21 17:16:40.460315943,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:37.941143036,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.139204,0.0,0.0,S0,Malicious,2018-12-21 17:21:40.721801043,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:47.940924883,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.085419,75.0,243.0,S3,Malicious,2018-12-21 17:16:52.515691996,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.137458,0.0,0.0,S0,Malicious,2018-12-21 17:21:50.723599911,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.075066,75.0,243.0,S3,Malicious,2018-12-21 17:16:56.555885077,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.130538,75.0,243.0,S3,Malicious,2018-12-21 17:16:58.590475082,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:21:57.940989971,True,False,IoT_Camera_195,RISK
192.168.1.195,77.78.107.252,123,udp,,,,,S0,Benign,2018-12-21 17:21:04.458230972,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,4.17087,75.0,243.0,S3,Malicious,2018-12-21 17:17:00.674786091,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.131698,0.0,0.0,S0,Malicious,2018-12-21 17:22:00.729398012,True,False,IoT_Camera_195,RISK
192.168.1.195,195.113.144.201,123,udp,,,,,S0,Benign,2018-12-21 17:21:09.458158016,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:07.941031933,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.12973,0.0,0.0,S0,Malicious,2018-12-21 17:22:10.731425047,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:17.941061974,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.090881,75.0,243.0,S3,Malicious,2018-12-21 17:17:24.850248098,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.12772,0.0,0.0,S0,Malicious,2018-12-21 17:22:20.733220100,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.18659,75.0,243.0,S3,Malicious,2018-12-21 17:17:25.894397974,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001483,48.0,48.0,SF,Benign,2018-12-21 17:21:28.458303928,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:27.941107988,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.125972,0.0,0.0,S0,Malicious,2018-12-21 17:22:30.735019922,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:37.940903902,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.119462,0.0,0.0,S0,Malicious,2018-12-21 17:22:40.741565943,True,False,IoT_Camera_195,RISK
192.168.1.195,82.113.53.40,123,udp,,,,,S0,Benign,2018-12-21 17:21:47.530419111,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:47.940948963,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.117709,0.0,0.0,S0,Malicious,2018-12-21 17:22:50.743365049,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:22:57.940995932,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.115725,0.0,0.0,S0,Malicious,2018-12-21 17:23:00.745400906,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:07.941051960,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.109747,0.0,0.0,S0,Malicious,2018-12-21 17:23:10.751188040,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.083881,75.0,243.0,S3,Malicious,2018-12-21 17:18:17.047220945,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.088675,75.0,243.0,S3,Malicious,2018-12-21 17:18:18.082379103,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:17.941086054,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.087671,75.0,243.0,S3,Malicious,2018-12-21 17:18:22.123323917,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.107987,0.0,0.0,S0,Malicious,2018-12-21 17:23:20.752985001,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.084632,75.0,243.0,S3,Malicious,2018-12-21 17:18:28.846488953,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.727195,75.0,243.0,S3,Malicious,2018-12-21 17:18:26.163769960,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.079386,75.0,243.0,S3,Malicious,2018-12-21 17:18:29.881648064,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:27.940898895,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.094666,75.0,243.0,S3,Malicious,2018-12-21 17:18:30.916307926,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001504,48.0,48.0,SF,Benign,2018-12-21 17:22:35.458326101,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.104724,0.0,0.0,S0,Malicious,2018-12-21 17:23:30.756283998,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:37.940929890,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.102978,0.0,0.0,S0,Malicious,2018-12-21 17:23:40.758073092,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:47.940975904,True,False,IoT_Camera_195,RISK
192.168.1.195,82.113.53.40,123,udp,,,,,S0,Benign,2018-12-21 17:22:53.530025005,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.095943,0.0,0.0,S0,Malicious,2018-12-21 17:23:50.765115023,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.077562,75.0,243.0,S3,Malicious,2018-12-21 17:18:54.983333111,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.075386,75.0,243.0,S3,Malicious,2018-12-21 17:18:58.080063105,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.101123,75.0,243.0,S3,Malicious,2018-12-21 17:18:57.019917965,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:23:57.941029072,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.093248,0.0,0.0,S0,Malicious,2018-12-21 17:24:00.767661095,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.090666,75.0,243.0,S3,Malicious,2018-12-21 17:19:09.160243988,True,False,IoT_Camera_195,RISK
192.168.1.195,77.78.107.252,123,udp,,,,,S0,Benign,2018-12-21 17:23:12.458216906,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:07.941066980,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.081136,75.0,243.0,S3,Malicious,2018-12-21 17:19:14.259834051,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.097626,75.0,243.0,S3,Malicious,2018-12-21 17:19:13.203435898,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.091499,0.0,0.0,S0,Malicious,2018-12-21 17:24:10.769453049,True,False,IoT_Camera_195,RISK
192.168.1.195,195.113.144.201,123,udp,,,,,S0,Benign,2018-12-21 17:23:17.458365917,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,4.075927,75.0,243.0,S3,Malicious,2018-12-21 17:19:15.294994116,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:17.940888882,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.089497,0.0,0.0,S0,Malicious,2018-12-21 17:24:20.771497965,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:27.940907955,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.087735,0.0,0.0,S0,Malicious,2018-12-21 17:24:30.773303986,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.077439,48.0,48.0,SF,Benign,2018-12-21 17:23:39.458080053,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,4.093414,75.0,243.0,S3,Malicious,2018-12-21 17:19:39.337532043,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:37.940956116,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.087311,75.0,243.0,S3,Malicious,2018-12-21 17:19:43.383721113,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.0569,74.0,242.0,S3,Malicious,2018-12-21 17:19:45.421809912,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.084488,0.0,0.0,S0,Malicious,2018-12-21 17:24:40.776587963,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.08163,75.0,243.0,S3,Malicious,2018-12-21 17:19:46.479459047,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:47.941000938,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.082242,0.0,0.0,S0,Malicious,2018-12-21 17:24:50.778631926,True,False,IoT_Camera_195,RISK
192.168.1.195,82.113.53.40,123,udp,,,,,S0,Benign,2018-12-21 17:24:00.521305084,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:24:57.941047907,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.080486,0.0,0.0,S0,Malicious,2018-12-21 17:25:00.780436039,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:25:07.941093922,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.15845,0.0,0.0,S0,Malicious,2018-12-21 17:25:10.782470942,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:25:18.021094084,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.156688,0.0,0.0,S0,Malicious,2018-12-21 17:25:20.784279108,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:25:28.020889044,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.1547,0.0,0.0,S0,Malicious,2018-12-21 17:25:30.786313057,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:25:38.020936966,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001745,48.0,48.0,SF,Benign,2018-12-21 17:24:43.458060980,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.152953,0.0,0.0,S0,Malicious,2018-12-21 17:25:40.788106918,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.092621,75.0,243.0,S3,Malicious,2018-12-21 17:20:47.528400898,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.104988,0.0,0.0,S0,Malicious,2018-12-21 17:25:49.076128960,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:25:56.261032104,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.10049,0.0,0.0,S0,Malicious,2018-12-21 17:25:59.080423117,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:06.261077881,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.098703,0.0,0.0,S0,Malicious,2018-12-21 17:26:09.082247972,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:16.260900974,True,False,IoT_Camera_195,RISK
192.168.1.195,77.78.107.252,123,udp,,,,,S0,Benign,2018-12-21 17:25:23.458244085,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.096741,0.0,0.0,S0,Malicious,2018-12-21 17:26:19.084264040,True,False,IoT_Camera_195,RISK
192.168.1.195,195.113.144.201,123,udp,,0.001994,48.0,48.0,SF,Benign,2018-12-21 17:25:27.458214998,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,2.173761,75.0,243.0,S3,Malicious,2018-12-21 17:21:28.587213993,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:26.260921954,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.090992,0.0,0.0,S0,Malicious,2018-12-21 17:26:29.090056896,True,False,IoT_Camera_195,RISK
192.168.1.195,81.2.248.189,123,udp,,,,,S0,Benign,2018-12-21 17:25:34.530179024,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:36.260967016,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.088997,0.0,0.0,S0,Malicious,2018-12-21 17:26:39.092102051,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.020238,48.0,48.0,SF,Benign,2018-12-21 17:25:48.458234072,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:46.261013031,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.153973,0.0,0.0,S0,Malicious,2018-12-21 17:26:49.106900930,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:26:56.341022968,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.151952,0.0,0.0,S0,Malicious,2018-12-21 17:26:59.108936071,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:06.341061115,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.150204,0.0,0.0,S0,Malicious,2018-12-21 17:27:09.110730886,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:16.341106892,True,False,IoT_Camera_195,RISK
192.168.1.195,89.221.210.188,123,udp,,,,,S0,Benign,2018-12-21 17:26:22.530060053,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.148195,0.0,0.0,S0,Malicious,2018-12-21 17:27:19.112785101,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:26.340914965,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.146444,0.0,0.0,S0,Malicious,2018-12-21 17:27:29.114582062,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:36.340965033,True,False,IoT_Camera_195,RISK
192.168.1.195,81.2.248.189,123,udp,,,,,S0,Benign,2018-12-21 17:26:41.530215024,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.144456,0.0,0.0,S0,Malicious,2018-12-21 17:27:39.116616964,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:46.341012955,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.142457,0.0,0.0,S0,Malicious,2018-12-21 17:27:49.118429899,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.036226,48.0,48.0,SF,Benign,2018-12-21 17:26:55.458271027,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:27:56.341058016,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.151205,0.0,0.0,S0,Malicious,2018-12-21 17:28:00.309778929,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:07.540915966,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.149187,0.0,0.0,S0,Malicious,2018-12-21 17:28:10.311841965,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:17.540960073,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.147461,0.0,0.0,S0,Malicious,2018-12-21 17:28:20.313620090,True,False,IoT_Camera_195,RISK
192.168.1.195,77.78.107.252,123,udp,,,,,S0,Benign,2018-12-21 17:27:32.458167076,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:27.540997982,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.145201,0.0,0.0,S0,Malicious,2018-12-21 17:28:30.315686941,True,False,IoT_Camera_195,RISK
192.168.1.195,195.113.144.201,123,udp,,,,,S0,Benign,2018-12-21 17:27:38.458252907,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:37.541044950,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.143443,0.0,0.0,S0,Malicious,2018-12-21 17:28:40.317476034,True,False,IoT_Camera_195,RISK
192.168.1.195,81.2.248.189,123,udp,,,,,S0,Benign,2018-12-21 17:27:47.530584097,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:47.540841103,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.134963,0.0,0.0,S0,Malicious,2018-12-21 17:28:50.326000929,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001736,48.0,48.0,SF,Benign,2018-12-21 17:28:00.458211899,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:28:57.540899038,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.132956,0.0,0.0,S0,Malicious,2018-12-21 17:29:00.328063011,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:07.540947914,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.131213,0.0,0.0,S0,Malicious,2018-12-21 17:29:10.329853058,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:17.540986061,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.129217,0.0,0.0,S0,Malicious,2018-12-21 17:29:20.331887960,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:27.541026115,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.127201,0.0,0.0,S0,Malicious,2018-12-21 17:29:30.333698988,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:37.540842056,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.125216,0.0,0.0,S0,Malicious,2018-12-21 17:29:40.335728884,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:47.540884018,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.123452,0.0,0.0,S0,Malicious,2018-12-21 17:29:50.337539911,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:29:57.540915012,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.121453,0.0,0.0,S0,Malicious,2018-12-21 17:30:00.339589119,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001732,48.0,48.0,SF,Benign,2018-12-21 17:29:05.458137989,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:30:07.540976048,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.119489,0.0,0.0,S0,Malicious,2018-12-21 17:30:10.341614008,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 17:30:17.541008949,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.117478,0.0,0.0,S0,Malicious,2018-12-21 17:30:20.343417883,True,False,IoT_Camera_195,RISK
